2008-08-08,14:39:54.0,50.0863,5.1557,1.4,1.8,km,ORB,14:39:54.0,50.0863,5.1557,1.4,1.8,,,,,,,,,,,,,,,,2.0,2.6
2008-08-11,09:08:59.0,50.185,5.5905,,1.7,km,ORB,09:08:59.0,50.185,5.5905,,1.7,,,,,,,,,,,,,,,,2.0,2.5
2008-08-12,11:45:59.0,50.1163,5.2478,,1.8,km,ORB,11:45:59.0,50.1163,5.2478,,1.8,,,,,,,,,,,,,,,,2.0,2.6
2008-08-14,10:24:55.0,50.174,5.2532,2,1.8,km,ORB,10:24:55.0,50.174,5.2532,2,1.8,,,,,,,,,,,,,,,,2.0,2.6
2008-08-19,11:48:03.0,50.3658,4.9186,,1.7,km,ORB,11:48:03.0,50.3658,4.9186,,1.7,,,,,,,,,,,,,,,,2.0,2.5
2008-08-20,08:56:21.0,50.226,5.5915,1.3,1.6,km,ORB,08:56:21.0,50.226,5.5915,1.3,1.6,,,,,,,,,,,,,,,,1.9,2.4
2008-08-20,10:07:20.0,50.1753,5.2513,1.2,1.6,km,ORB,10:07:20.0,50.1753,5.2513,1.2,1.6,,,,,,,,,,,,,,,,1.9,2.4
2008-08-21,11:56:04.0,50.4941,4.936,,1.6,km,ORB,11:56:04.0,50.4941,4.936,,1.6,,,,,,,,,,,,,,,,1.9,2.4
2008-08-22,09:37:01.0,50.176,5.2583,1.3,1.5,km,ORB,09:37:01.0,50.176,5.2583,1.3,1.5,,,,,,,,,,,,,,,,1.8,2.3
2008-09-01,12:14:54.0,50.495,4.9778,1,1.4,km,ORB,12:14:54.0,50.495,4.9778,1,1.4,,,,,,,,,,,,,,,,1.8,2.2
2008-09-02,11:47:59.0,50.4942,4.9797,0.1,1.1,km,ORB,11:47:59.0,50.4942,4.9797,0.1,1.1,,,,,,,,,,,,,,,,1.5,2.0
2008-09-02,12:56:11.0,50.665,4.1677,1.2,1.4,km,ORB,12:56:11.0,50.665,4.1677,1.2,1.4,,,,,,,,,,,,,,,,1.8,2.2
2008-09-03,10:08:30.0,49.9433,5.3738,0.9,1.1,km,ORB,10:08:30.0,49.9433,5.3738,0.9,1.1,,,,,,,,,,,,,,,,1.5,2.0
2008-09-03,11:50:48.0,50.5017,5.0043,2.6,1.7,km,ORB,11:50:48.0,50.5017,5.0043,2.6,1.7,,,,,,,,,,,,,,,,2.0,2.5
2008-09-03,14:20:16.0,50.5942,4.068,5.5,,km,ORB,14:20:16.0,50.5942,4.068,5.5,,,,,,,,,,,,,,,,,,
